4-Jun-25,54:31.0,CME_Delayed,ZN Sep25,S,1,110'150,P,TT SIM,Trading,Eric,Eric,8703227e-6bd5-4f36-8bc8-981d7f7c8670,9ecf68c2-161e-4b3f-b2c0-86d8aba0a1c4
4-Jun-25,54:31.0,CME_Delayed,ZN Sep25,S,15,110'150,P,TT SIM,Trading,Eric,Eric,8703227e-6bd5-4f36-8bc8-981d7f7c8670,9ecf68c2-161e-4b3f-b2c0-86d8aba0a1c4
4-Jun-25,54:31.0,CME_Delayed,ZN Sep25,S,5,110'150,P,TT SIM,Trading,Eric,Eric,8703227e-6bd5-4f36-8bc8-981d7f7c8670,9ecf68c2-161e-4b3f-b2c0-86d8aba0a1c4
4-Jun-25,54:31.0,CME_Delayed,ZN Sep25,S,1,110'150,P,TT SIM,Trading,Eric,Eric,8703227e-6bd5-4f36-8bc8-981d7f7c8670,9ecf68c2-161e-4b3f-b2c0-86d8aba0a1c4
4-Jun-25,54:06.5,CME_Delayed,ZN Sep25,S,1,110'150,P,TT SIM,Trading,Eric,Eric,8703227e-6bd5-4f36-8bc8-981d7f7c8670,9ecf68c2-161e-4b3f-b2c0-86d8aba0a1c4
4-Jun-25,11:23.8,CME_Delayed,ZN Sep25,B,3,110'130,F,TT SIM,Trading,Eric,Eric,9c3a7028-eb8c-45cc-956b-fdc597f1aa3a,9ecf68c2-161e-4b3f-b2c0-86d8aba0a1c4
4-Jun-25,11:22.4,CME_Delayed,ZN Sep25,B,2,110'130,P,TT SIM,Trading,Eric,Eric,9c3a7028-eb8c-45cc-956b-fdc597f1aa3a,9ecf68c2-161e-4b3f-b2c0-86d8aba0a1c4
4-Jun-25,11:17.5,CME_Delayed,ZN Sep25,B,1,110'130,P,TT SIM,Trading,Eric,Eric,9c3a7028-eb8c-45cc-956b-fdc597f1aa3a,9ecf68c2-161e-4b3f-b2c0-86d8aba0a1c4
4-Jun-25,11:17.5,CME_Delayed,ZN Sep25,B,8,110'130,P,TT SIM,Trading,Eric,Eric,9c3a7028-eb8c-45cc-956b-fdc597f1aa3a,9ecf68c2-161e-4b3f-b2c0-86d8aba0a1c4
4-Jun-25,11:16.4,CME_Delayed,ZN Sep25,B,1,110'130,P,TT SIM,Trading,Eric,Eric,9c3a7028-eb8c-45cc-956b-fdc597f1aa3a,9ecf68c2-161e-4b3f-b2c0-86d8aba0a1c4
4-Jun-25,11:12.7,CME_Delayed,ZN Sep25,B,2,110'130,P,TT SIM,Trading,Eric,Eric,9c3a7028-eb8c-45cc-956b-fdc597f1aa3a,9ecf68c2-161e-4b3f-b2c0-86d8aba0a1c4
4-Jun-25,11:07.3,CME_Delayed,ZN Sep25,B,1,110'130,P,TT SIM,Trading,Eric,Eric,9c3a7028-eb8c-45cc-956b-fdc597f1aa3a,9ecf68c2-161e-4b3f-b2c0-86d8aba0a1c4
4-Jun-25,11:06.7,CME_Delayed,ZN Sep25,B,2,110'130,P,TT SIM,Trading,Eric,Eric,9c3a7028-eb8c-45cc-956b-fdc597f1aa3a,9ecf68c2-161e-4b3f-b2c0-86d8aba0a1c4
4-Jun-25,11:00.6,CME_Delayed,ZN Sep25,B,1,110'130,P,TT SIM,Trading,Eric,Eric,9c3a7028-eb8c-45cc-956b-fdc597f1aa3a,9ecf68c2-161e-4b3f-b2c0-86d8aba0a1c4
4-Jun-25,10:59.6,CME_Delayed,ZN Sep25,B,2,110'130,P,TT SIM,Trading,Eric,Eric,9c3a7028-eb8c-45cc-956b-fdc597f1aa3a,9ecf68c2-161e-4b3f-b2c0-86d8aba0a1c4
4-Jun-25,10:54.6,CME_Delayed,ZN Sep25,B,1,110'130,P,TT SIM,Trading,Eric,Eric,9c3a7028-eb8c-45cc-956b-fdc597f1aa3a,9ecf68c2-161e-4b3f-b2c0-86d8aba0a1c4
